date,fund_name,nav_per_unit,repurchase_price,sale_price,source,status,total_nav,units
2025-03-24,Liquid Fund,445.5054,445.5054,445.5054,utt-amis,extracted,1540212927485.98,3457225904.5796
2025-03-24,Bond Fund,120.309,120.309,120.309,utt-amis,extracted,834130617924.761,6933232626.0588
2025-03-21,Umoja Fund,1131.5445,1120.2291,1131.5445,utt-amis,extracted,381617221130.534,337253392.0353
2025-03-21,Wekeza Maisha Fund,996.705,976.7709,996.705,utt-amis,extracted,21126568737.781,21196410.319
2025-03-21,Watoto Fund,735.9054,728.5464,735.9054,utt-amis,extracted,27279601858.4239,37069440.0393
2025-03-21,Jikimu Fund,186.0009,182.2809,186.0009,utt-amis,extracted,34658285656.4784,186333993.1162
2025-03-21,Liquid Fund,445.1361,445.1361,445.1361,utt-amis,extracted,1535113483911.71,3448638227.9848
2025-03-21,Bond Fund,120.2106,120.2106,120.2106,utt-amis,extracted,832195733374.276,6922812150.6638
2025-03-21,Umoja Fund,1131.5445,1120.2291,1131.5445,utt-amis,extracted,381617221130.534,337253392.0353
2025-03-21,Wekeza Maisha Fund,996.705,976.7709,996.705,utt-amis,extracted,21126568737.781,21196410.319
2025-03-21,Watoto Fund,735.9054,728.5464,735.9054,utt-amis,extracted,27279601858.4239,37069440.0393
2025-03-21,Jikimu Fund,186.0009,182.2809,186.0009,utt-amis,extracted,34658285656.4784,186333993.1162
2025-03-21,Liquid Fund,445.1361,445.1361,445.1361,utt-amis,extracted,1535113483911.71,3448638227.9848
2025-03-21,Bond Fund,120.2106,120.2106,120.2106,utt-amis,extracted,832195733374.276,6922812150.6638
2025-03-20,Umoja Fund,1130.7846,1119.4767,1130.7846,utt-amis,extracted,381369161027.024,337260664.0006
2025-03-20,Wekeza Maisha Fund,996.0228,976.1024,996.0228,utt-amis,extracted,21100416314.186,21184670.9489
2025-03-20,Watoto Fund,735.4777,728.1229,735.4777,utt-amis,extracted,27244924619.368,37043850.2622
2025-03-20,Jikimu Fund,185.8285,182.1119,185.8285,utt-amis,extracted,34525932317.1586,185794625.7073
2025-03-20,Liquid Fund,445.012,445.012,445.012,utt-amis,extracted,1531381401147.51,3441213554.8871
2025-03-20,Bond Fund,119.5702,119.5702,119.5702,utt-amis,extracted,826738674425.133,6914251262.4692
2025-03-20,Umoja Fund,1130.7846,1119.4767,1130.7846,utt-amis,extracted,381369161027.024,337260664.0006
2025-03-20,Wekeza Maisha Fund,996.0228,976.1024,996.0228,utt-amis,extracted,21100416314.186,21184670.9489
2025-03-20,Watoto Fund,735.4777,728.1229,735.4777,utt-amis,extracted,27244924619.368,37043850.2622
2025-03-20,Jikimu Fund,185.8285,182.1119,185.8285,utt-amis,extracted,34525932317.1586,185794625.7073
2025-03-20,Liquid Fund,445.012,445.012,445.012,utt-amis,extracted,1531381401147.51,3441213554.8871
2025-03-20,Bond Fund,119.5702,119.5702,119.5702,utt-amis,extracted,826738674425.133,6914251262.4692
